stop,line,destination,url,station_id
Arret Etats Unis,19,GARE CENTRALE,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-etats-unis,1477042
Arret Europaparlament Parlement Europeen,T1,GARE CENTRALE,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-europaparlament-parlement-europeen,1855815
Arret Europaparlament Parlement Europeen 0,T1,"KIRCHBERG, Luxexpo",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-europaparlament-parlement-europeen-0,1855816
Arret F D Roosevelt Quai 1,9,CENTS Waassertuerm,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,10,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,13,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,14,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,18,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,2,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,3,"BEGGEN, Henri Dunant",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,5,"BERTRANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,22,"STRASSEN, Primeurs",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 1,19,"BELLEVUE, Neumans Park",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-1,2450901
Arret F D Roosevelt Quai 2,9,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,13,"KOHLENBERG, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,14,"CESSANGE, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,18,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,21,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,2,"BONNEVOIE, Demy Schlechter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,3,"HOWALD, Waassertuerm (CIPA)",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,5,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret F D Roosevelt Quai 2,22,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-f-d-roosevelt-quai-2,2450902
Arret Faiencerie,T1,GARE CENTRALE,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie,1431823
Arret Faiencerie 0,T1,"KIRCHBERG, Luxexpo",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie-0,1431824
Arret Faiencerie Inl Quai 1,8,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie-inl-quai-1,1510008
Arret Faiencerie Inl Quai 1,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie-inl-quai-1,1510008
Arret Faiencerie Inl Quai 1,72,"KIRCHBERG, Jean Monnet",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie-inl-quai-1,1510008
Arret Faiencerie Inl Quai 1,97,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie-inl-quai-1,1510008
Arret Faiencerie Inl Quai 2,8,"BERTRANGE, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie-inl-quai-2,1510003
Arret Faiencerie Inl Quai 2,30,"KIRCHBERG, Réimerwee",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie-inl-quai-2,1510003
Arret Faiencerie Inl Quai 2,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie-inl-quai-2,1510003
Arret Faiencerie Inl Quai 2,72,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-faiencerie-inl-quai-2,1510003
Arret Fetschebuer Quai 1,15,"HAMM, Ierzkaulen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fetschebuer-quai-1,2343194
Arret Fetschebuer Quai 1,73,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fetschebuer-quai-1,2343194
Arret Fetschebuer Quai 2,15,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fetschebuer-quai-2,2343179
Arret Fetschebuer Quai 2,73,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fetschebuer-quai-2,2343179
Arret Fetschebuer Quai 2,93,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fetschebuer-quai-2,2343179
Arret Fierschterhaus Quai 1,9,CENTS Waassertuerm,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fierschterhaus-quai-1,2222458
Arret Fierschterhaus Quai 1,25,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fierschterhaus-quai-1,2222458
Arret Fierschterhaus Quai 1,7,"BONNEVOIE, Baden-Powell",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fierschterhaus-quai-1,2222458
Arret Fierschterhaus Quai 1,83,"CLAUSEN, Clausener Bréck",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fierschterhaus-quai-1,2222458
Arret Fierschterhaus Quai 2,9,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fierschterhaus-quai-2,2220443
Arret Fierschterhaus Quai 2,25,"DOMMELDANGE, Gare",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fierschterhaus-quai-2,2220443
Arret Fierschterhaus Quai 2,7,"KIRCHBERG, Poutty Stein",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fierschterhaus-quai-2,2220443
Arret Fierschterhaus Quai 2,83,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fierschterhaus-quai-2,2220443
Arret Fierschterhaus Quai 2,92,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fierschterhaus-quai-2,2220443
Arret Findel Quai 1,29,"SENNINGERBERG, Charlys Statioun",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-findel-quai-1,2632018
Arret Findel Quai 2,29,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-findel-quai-2,2632015
Arret Findel Business Center Quai 1,29,"SENNINGERBERG, Charlys Statioun",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-findel-business-center-quai-1,2632010
Arret Findel Business Center Quai 2,29,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-findel-business-center-quai-2,2632001
Arret Findel Cite Aeroport Quai 1,29,"SENNINGERBERG, Charlys Statioun",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-findel-cite-aeroport-quai-1,2632012
Arret Findel Cite Aeroport Quai 2,29,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-findel-cite-aeroport-quai-2,2632005
Arret Findel Reno Quai 1,29,"SENNINGERBERG, Charlys Statioun",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-findel-reno-quai-1,2632008
Arret Fischerhaff Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-1,1321177
Arret Fischerhaff Quai 1,27,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-1,1321177
Arret Fischerhaff Quai 1,75,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-1,1321177
Arret Fischerhaff Quai 1,94,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-1,1321177
Arret Fischerhaff Quai 1,98,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-1,1321177
Arret Fischerhaff Quai 2,14,"CESSANGE, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-2,1321170
Arret Fischerhaff Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-2,1321170
Arret Fischerhaff Quai 2,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-2,1321170
Arret Fischerhaff Quai 2,75,"CESSANGE, Rue Verte",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-2,1321170
Arret Fischerhaff Quai 3,14,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fischerhaff-quai-3,2432001
Arret Fixmer Quai 1,9,CENTS Waassertuerm,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fixmer-quai-1,2222132
Arret Fixmer Quai 1,26,"KIRCHBERG, Rehazenter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fixmer-quai-1,2222132
Arret Fixmer Quai 1,83,"CLAUSEN, Clausener Bréck",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fixmer-quai-1,2222132
Arret Fixmer Quai 2,9,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fixmer-quai-2,2221155
Arret Fixmer Quai 2,26,"STEINSEL, Kennedy",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fixmer-quai-2,2221155
Arret Fixmer Quai 2,92,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fixmer-quai-2,2221155
Arret Fondation Pescatore Quai 1,6,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,8,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,12,"KIRCHBERG, Chambre des Métiers",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,16,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,18,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,21,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,2,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,3,"BEGGEN, Henri Dunant",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,19,"BELLEVUE, Neumans Park",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,32,"KIRCHBERG, Prince Félix",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,86,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,92,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,94,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,95,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,96,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 1,97,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-1,2227901
Arret Fondation Pescatore Quai 2,6,BERTRANGE Gemeng,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,8,"BERTRANGE, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,12,"MERL, Celtes",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,16,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,18,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,30,"KIRCHBERG, Réimerwee",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,2,"BONNEVOIE, Demy Schlechter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,3,"HOWALD, Waassertuerm (CIPA)",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,19,GARE CENTRALE,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,32,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,90,"LIMPERTSBERG, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fondation Pescatore Quai 2,93,"PULVERMUHL, Hammer Dällchen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fondation-pescatore-quai-2,2227902
Arret Fonderie Quai 1,10,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-1,1741035
Arret Fonderie Quai 1,14,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-1,1741035
Arret Fonderie Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-1,1741035
Arret Fonderie Quai 1,27,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-1,1741035
Arret Fonderie Quai 1,20,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-1,1741035
Arret Fonderie Quai 1,94,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-1,1741035
Arret Fonderie Quai 1,98,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-1,1741035
Arret Fonderie Quai 2,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-2,1741034
Arret Fonderie Quai 2,14,"CESSANGE, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-2,1741034
Arret Fonderie Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-2,1741034
Arret Fonderie Quai 2,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-2,1741034
Arret Fonderie Quai 2,20,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fonderie-quai-2,1741034
Arret Fort Dumoulin Quai 1,14,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-1,2630901
Arret Fort Dumoulin Quai 1,73,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-1,2630901
Arret Fort Dumoulin Quai 1,83,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-1,2630901
Arret Fort Dumoulin Quai 1,93,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-1,2630901
Arret Fort Dumoulin Quai 1,93,"PULVERMUHL, Hammer Dällchen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-1,2630901
Arret Fort Dumoulin Quai 2,14,"CESSANGE, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-2,2630902
Arret Fort Dumoulin Quai 2,15,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-2,2630902
Arret Fort Dumoulin Quai 2,83,"CLAUSEN, Clausener Bréck",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-2,2630902
Arret Fort Dumoulin Quai 3,15,"HAMM, Ierzkaulen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-3,2343903
Arret Fort Dumoulin Quai 3,73,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-fort-dumoulin-quai-3,2343903
Arret Franciscaines Quai 1,6,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-franciscaines-quai-1,2551067
Arret Franciscaines Quai 1,5,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-franciscaines-quai-1,2551067
